id,name,datim_code,district_id
1330,CENTRE DE SANTE URBAIN DE BAROUHIO,dSpoRyqghdN,45
1331,DISPENSAIRE RURAL DE AHIZABRE,l3O1uZdQhiq,45
1332,DISPENSAIRE RURAL DE BOGREGNOA,QcRBkoiiakW,45
1333,DISPENSAIRE RURAL DE GUIBOUO,SxPSKPSjqCe,45
1334,DISPENSAIRE RURAL DE MAHIBOUO,SVkWMopTFEE,45
1335,DISPENSAIRE RURAL DE NIARIHIO,XkRevrI651U,45
1336,CENTRE DE SANTE RURAL DE NAGADOUGOU,Ch3uerbiAIt,45
1337,CENTRE DE SANTE RURAL DE GRAND ZIA,gtfdgbuwszz,46
1338,CENTRE DE SANTE RURAL DE ZOHOA,RJ12eXPeFnB,46
1339,DISPENSAIRE RURAL DE DJEDJEDIGBEUPA,hBCa6UGsh5L,46
1340,DISPENSAIRE RURAL DE DRAYO-DAGNOA,hUuQlWGZPrA,46
1341,DISPENSAIRE RURAL DE GNALIÉPA,S6AstzoiL9Y,46
1342,DISPENSAIRE RURAL DE MAMA,vhcNWFlzJGn,46
1343,DISPENSAIRE RURAL DE PISSEKOU,BCoBihdAe28,46
1344,CENTRE DE SANTE RURAL DE GNATROA,SxsQxWVVjIL,45
1345,CENTRE DE SANTE RURAL DE BANDIAHI,CgYPRYjmHM1,33
1346,CENTRE DE SANTE RURAL DE LUÉNOUFLA,XCLlPm9KHR5,33
1347,CENTRE DE SANTE RURAL DE TCHEBLOGUHE,c1VAFse1FIC,33
1348,CENTRE DE SANTE RURAL DE ZOKOGUHE,VUPFqWOFutT,33
1349,CENTRE DE SANTE URBAIN DE DERAHOUAN,zoL5e145nhO,33
1350,CENTRE DE SANTE RURAL DE GOKRA,RZg1OuGN8Lx,33
1351,CENTRE DE SANTE RURAL DE KEIBLA,jqjROBAPTPW,33
1352,CENTRE DE SANTE RURAL DE YOKOREA,rGwKpZB076X,33
1353,CENTRE DE SANTE RURAL DE BEGAFLA (GNAMANOU),OEB8IQUzZSd,33
1354,CENTRE DE SANTE RURAL DE BELLE VILLE,AZsRnMa0lqj,33
1355,CENTRE DE SANTE RURAL DE DEBO,VTcvJk05JrA,33
1356,CENTRE DE SANTE RURAL DE DOMANGBEU,PnpVoBH9T2X,33
1357,CENTRE DE SANTE RURAL DE ZOUKPANGBEU,AOXFD288ks1,33
1358,DISPENSAIRE RURAL  DE GAULLEKRO,tbN5TXvzi6I,52
1359,CENTRE DE SANTE RURAL DE BOBREGUHÉ,gN905FmZeJw,52
1360,CENTRE DE SANTE RURAL DE MADIA,MQGTVho3YqU,52
1361,CENTRE DE SANTE URBAIN DE TAPEGUIA,uOrGdTAGOzF,52
1362,CENTRE DE SANTE RURAL DE BOUNANTINFLA,nxbeScgiUGo,23
1363,CENTRE DE SANTE RURAL DE GOBAZRA,SudvChL8dFH,23
1364,CENTRE DE SANTE RURAL DE DIACOHOU SUD,mPYTva45Gt0,23
1365,CENTRE DE SANTE RURAL DE KLAN,xAym2xl2m0M,23
1366,CENTRE DE SANTE RURAL DE BANNONFLA,CwgSPGPhwzu,23
1367,CENTRE DE SANTE RURAL DE BLANOUFLA,kwgr5nw9KfI,23
1368,CENTRE DE SANTE URBAIN DE HENRIETTE KONAN BEDIE (GBEPLEU ),e4uSFfZiy03,69
1369,CENTRE SOCIO MEDICAL FOCOLARI,v0EnG2ZZ9Dg,69
1370,ONG IDE AFRIQUE,E3RkpGF3K1J,69
1371,PROTECTION MATERNELLE ET INFANTILE(PMI) DE MAN,f8dgVmEcq5N,69
1372,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE(SSSU) DE MAN,TaD7LmNmdQy,69
1373,SYNDICAT DES ENTREPRISES DE MANUTENTION DU PORT D'ABIDJAN(SEMPA),vUEDbmJby5l,105
1374,DISPENSAIRE RURAL IPOU NDRIKRO,PwcpIFhtOMR,74
1375,DISPENSAIRE RURAL KOREAGUI 2,wSC6l8GWg2I,74
1376,DISPENSAIRE RURAL ANGAGUI,JblYVsqzoKP,74
1377,CENTRE DE SANTÉ RURAL DE BINGUEDOUGOU,tvwFVIlUnb6,58
1378,DISPENSAIRE URBAIN DE KORHOGO,hKdw5HT8gUs,58
1379,DISPENSAIREÂ  RURAL DE KOKAHA,sYsjE4RaLqf,58
1380,CENTRE DE SANTE RURAL DOUGROUPALEGNOA,FKzoZW8JK7M,45
1381,INFIRMERIE MAC DE TABOU,Uh5VZ5eCFLO,93
1382,CENTRE MEDICO SOCIAL SCB NIÉKY,pm4CCz9Rsfq,32
1383,CENTRE THERESE HAURY DE ADIOPODOUME,TpJQwDKl0Ko,110
1384,CENTRE DE DIAGNOSTIC ET DE TRAITEMENT DE GUEZON,sp7pB3A4O84,42
1385,CENTRE DE SANTE URBAIN DE NIDROU,AkdzypIZwmU,62
1386,CENTRE DE SANTE URBAIN DE TOTRODROU,JfdattiejHj,62
1387,CENTRE DE SANTE URBAIN DE TIENKO,DePPHQQb1Jt,75
1388,CENTRE DE SANTE URBAIN DE GBELEGBAN,wOoxzb6xYe1,78
1389,CENTRE DE SANTE URBAIN DE SAMATIGUILA,JJimMlpghAV,78
1390,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE ODIENNE,VHYqoLgWmrm,78
1391,CENTRE DE SANTE URBAIN DE BOROTOU,g3zFa3OowsD,101
1392,CENTRE DE SANTE URBAIN DE FOUNGBESSO,fErm9fIugqc,101
1393,CENTRE DE SANTE URBAIN DE OUANINOU,SWJRxkV0AZy,101
1394,PROTECTION MATERNELLE INFANTILE (PMI) DE TOUBA,rgmPRcPCMK7,101
1395,CENTRE DE SANTE URBAIN DE BLAPLEU,SiW4A0lrahU,17
1396,CENTRE DE SANTE URBAIN DE GOULALEU,OBXRtApjzFH,111
1397,ONG SAPHARM,pAJ8FeyNWD9,33
1398,ASSOCIATION CATHO. DIVINE PROVIDENCE DE KATIOLA,kcy84wKkrbl,56
1399,CENTRE DE SANTE URBAIN DE LANGUIBONOU,ZzCJzeY0P6y,25
1400,CENTRE DE SANTE COMMUNAUTAIRE LE REFUGE DE BROUKRO,MlACLTd138V,25
1401,CMM DU C. D'AKOUEDO,kwrY0Fss4re,30
1402,CENTRE DE SANTE URBAIN COLOMBIE,eFbd6CoKlWZ,30
1403,CENTRE DE SANTE URBAIN GENIE 2000,ocR6BCWHJFv,30
1404,SERVICE DE SANTE SCOL. ET UNIV. DE BINGERVILLE,aJDMros0JsQ,30
1405,CENTRE DE SANTE URBAIN DE DIDOKO,grqgWDHEp3k,40
1406,ONG ESPACE CONFIANCE DE ANYAMA,YKuPSBDJisO,12
1407,CENTRE MEDICAL DU PORT AUTONOME DE SAN PEDRO,nkcnL4sVrU2,86
1408,CENTRE DE SANTE RURAL GRIHIRI,NP0nGMhL4yg,87
1409,SERVICE DE SANTE SCOLAIRE ET UNIV. DE SOUBRE,L7X4XAhY9Hn,92
1410,CENTRE DE SANTE RURAL DE PETIT BONDOUKOU,oW7kO9vHdLr,74
1411,DISPENSAIRE RURAL DE KOUKOHIDOU,h7uoG3I08Pc,87
1412,PHARMACIE DU DISTRICT DE ADJAME-PLATEAU-ATTECOUBE,SXiANvrb5Bx,6
1413,PHARMACIE DU DISTRICT DE YOPOUGON-OUEST-SONGON,rNYAOJPW6em,110
1414,PHARMACIE DU DISTRICT DE DABOU,ltQASoxdvyZ,32
1415,PHARMACIE DU DISTRICT DE GRAND-LAHOU,GumkEBczDVl,48
1416,PHARMACIE DU DISTRICT DE JACQUEVILLE,TQwfcraILhd,53
1417,PHARMACIE DU DISTRICT DE YOPOUGON-EST,FI2TyocF8bt,109
1418,PHARMACIE DU DISTRICT DE ABOBO-EST,i6yRrCeaiaz,2
1419,PHARMACIE DU DISTRICT DE ABOBO-OUEST,SCuCHuD45Et,3
1420,PHARMACIE DU DISTRICT DE ANYAMA,EbSHFE4SVGI,12
1421,PHARMACIE DU DISTRICT DE COCODY-BINGERVILLE,QY7LZD4SudY,30
1422,PHARMACIE DU DISTRICT DE KOUMASSI-PORT BOUET-VRIDI,e2wtuJpA9r2,18
1423,PHARMACIE DU DISTRICT DE TREICHVILLE-MARCORY,cSmb4aGSwUH,105
1424,NOUVELLE PHARMACIE DE LA SANTE PUBLIQUE,CLm3rimw2lX,105
1425,PHARMACIE DU DISTRICT DE ADZOPE,YogGzaXaTcI,7
1426,PHARMACIE DU DISTRICT DE AGBOVILLE,uobjye0QUwG,8
1427,PHARMACIE DU DISTRICT DE AKOUPE,StSR3hfP1MH,10
1428,PHARMACIE DU DISTRICT DE ALEPE,F4EJn69EC9i,11
1429,PHARMACIE DU DISTRICT DE SIKENSI,T2M4AcNHNpd,89
1430,PHARMACIE DU DISTRICT DE TIASSALE,COudMzKOe1J,99
1431,PHARMACIE DU DISTRICT DE DIDIEVI,NmbmffmX9NZ,37
1432,PHARMACIE DU DISTRICT DE TIEBISSOU,FZWLFmKSzZv,100
1433,PHARMACIE DU DISTRICT DE TOUMODI,yFBkPYYLrsa,103
1434,PHARMACIE DU DISTRICT DE YAMOUSSOUKRO,HMS4kovMZIl,108
1435,PHARMACIE DU DISTRICT DE BONDOUKOU,r0VHrtfaFmC,20
1436,PHARMACIE DU DISTRICT DE BOUNA,HgpXjCg4pv7,27
1437,PHARMACIE DU DISTRICT DE NASSIAN,z8meQWmE15A,76
1438,PHARMACIE DU DISTRICT DE TANDA,d8wong2CLEF,95
1439,PHARMACIE DU DISTRICT DE BANGOLO,V9Nd4HXB3NW,14
1440,PHARMACIE DU DISTRICT DE BLOLEQUIN,KpfKYQN9Xjl,18
1441,PHARMACIE DU DISTRICT DE DUEKOUE,IvujPbJlBg5,42
1442,PHARMACIE DU DISTRICT DE GUIGLO,DBwn7adxh97,50
1443,PHARMACIE DU DISTRICT DE KOUIBLY,s0l2DlBSLzi,62
1444,PHARMACIE DU DISTRICT DE TOULEPLEU,DAMkyFxfgjn,102
1445,PHARMACIE DU DISTRICT DE BEOUMI,Fg2JF0ZUrB5,15
1446,PHARMACIE DU DISTRICT DE BOUAKE-NORD-EST,frHmKwF1g8c,24
1447,PHARMACIE DU DISTRICT DE BOUAKE-NORD-OUEST,qrdOo1OPQ1t,25
1448,PHARMACIE DU DISTRICT DE BOUAKE-SUD,HPuWyWXWqZ2,26
1449,PHARMACIE DU DISTRICT DE SAKASSOU,Y34iqOZqHrl,84
1450,PHARMACIE DU DISTRICT DE GUEYO,E03hpMwbBfk,49
1451,PHARMACIE DU DISTRICT DE SAN-PEDRO,KHe1wBFzXWi,86
1452,PHARMACIE DU DISTRICT DE TABOU,CvptwORILLC,93
1453,PHARMACIE DU DISTRICT DE SASSANDRA,rljRGAZ5iV9,87
1454,PHARMACIE DU DISTRICT DE SOUBRE,yn9SL4YatuG,92
1455,PHARMACIE DU DISTRICT DE OUME,kzAD4u2RqU5,81
1456,PHARMACIE DU DISTRICT DE GAGNOA,spVG1ei5fDr,45
1457,PHARMACIE DU DISTRICT DE DABAKALA,IY1cfZihqrB,31
1458,PHARMACIE DU DISTRICT DE KATIOLA,XkEESjURlpr,56
1459,PHARMACIE DU DISTRICT DE NIAKARA,apMURLmGvjm,77
1460,PHARMACIE DU DISTRICT DE DALOA,x9peLqucAU1,33
1461,PHARMACIE DU DISTRICT DE ISSIA,If5OT4ljiJW,52
1462,PHARMACIE DU DISTRICT DE VAVOUA,w6ovg2rosqF,106
1463,PHARMACIE DU DISTRICT DE ABENGOUROU,geLqikRZ5F3,1
1464,PHARMACIE DU DISTRICT DE AGNIBILEKROU,a2gEdgu2rsG,9
1465,PHARMACIE DU DISTRICT DE BETTIE,V9YUPwUOAw5,16
1466,PHARMACIE DU DISTRICT DE MINIGNAN,XTdzoB8JX55,75
1467,PHARMACIE DU DISTRICT DE ODIENNE,RmW06BvTmnB,78
1468,PHARMACIE DU DISTRICT DE TOUBA,v5CVrSArURo,101
1469,PHARMACIE DU DISTRICT DE DIVO,yRGtd6Anoxo,40
1470,PHARMACIE DU DISTRICT DE FRESCO,MFa5Bd1HNAP,44
1471,PHARMACIE DU DISTRICT DE LAKOTA,UpbTEh6cu27,67
1472,PHARMACIE DU DISTRICT DE BOUAFLE,dSOmG2jdABV,23
1473,PHARMACIE DU DISTRICT DE SINFRA,G8mlYQ70Fzo,91
1474,PHARMACIE DU DISTRICT DE ZUENOULA,ePoM6LtbpTA,113
1475,PHARMACIE DU DISTRICT DE BOCANDA,VER18qqzmaw,19
1476,PHARMACIE DU DISTRICT DE BONGOUANOU,hPE6wl5zkrt,21
1477,PHARMACIE DU DISTRICT DE DAOUKRO,lpvVmUiiG0Z,35
1478,PHARMACIE DU DISTRICT DE PRIKRO,Fm0SqeWWLhU,83
1479,PHARMACIE DU DISTRICT DE DIMBOKRO,XHqnwmzfCqY,39
1480,PHARMACIE DU DISTRICT DE M'BAHIAKRO,OMNr06VJZA9,71
1481,PHARMACIE DU DISTRICT DE BOUNDIALI,GwAarj2lrUi,28
1482,PHARMACIE DU DISTRICT DE FERKESSEDOUGOU,O4P06FSL9HR,43
1483,PHARMACIE DU DISTRICT DE KORHOGO,O9VPMJV5lfi,58
1484,PHARMACIE DU DISTRICT DE OUANGOLODOUGOU,ONwobfA9rNj,79
1485,PHARMACIE DU DISTRICT DE TENGRELA,vPB5A4prZIL,97
1486,PHARMACIE DU DISTRICT DE MAN,c7uvtCzoDXI,69
1487,PHARMACIE DU DISTRICT DE BIANKOUMA,PQtznXckTNq,17
1488,PHARMACIE DU DISTRICT DE DANANE,HIAzOS3GoLV,34
1489,PHARMACIE DU DISTRICT DE ZOUHAN HOUNIEN,KSO2Wq6mWPe,111
1490,PHARMACIE DU DISTRICT DE MANKONO,eyRAOnvbRDO,70
1491,PHARMACIE DU DISTRICT DE SEGUELA,Uyc27Vi7Nyk,88
1492,PHARMACIE DU DISTRICT DE ABOISSO,qcrAYyICKaM,4
1493,PHARMACIE DU DISTRICT DE ADIAKE,Ym7BrPsb0vK,5
1494,PHARMACIE DU DISTRICT DE GRAND-BASSAM,yc5Mf1EiVp8,47
1495,MOCAM-BUYO / APROSAM (SDP1),q0ept0nSLiI,92
1496,CHARITE VIE-GRAND ZATRY / APROSAM (SDP1),EVvflAniI53,92
1497,ASD - GUITRY (SDP1),heJGJF4Zlth,40
1498,FPTP - HERMANKONO (SDP1),ZZMGBUAQcRh,40
1499,ASD - HIRÉ (SDP1),HBESGVVDY6d,40
1500,ASD - LAKOTA (SDP1),Jm2pqvZr66U,67
1501,MOCAM-OKROUYO / APROSAM (SDP1),yjBOKsAuEyP,92
1502,ORASUR - MEAGUI / APROSAM  (SDP1),NehVdu0Lncl,92
1503,MOCAM - SASSANDRA / APROSAM  (SDP1),diIKeYM9Y9l,87
1504,CHARITE VIE-YABAYO / APROSAM (SDP1),ifW7vJ4rILs,92
1505,FROMAGER SIDA STOP (SDP1),pFYCos79cf7,45
1506,CEEDEB (SDP1),qK8et3IPqZM,50
1507,CENTRE MEDICO SOCIAL IDE AFRIQUE (SDP1),hejXPUxqlBB,69
1508,CLINIQUE DE CONFIANCE (SDP1),nSj3jk7N89H,105
1509,CENTRE PLUS DE RUBAN ROUGE (SDP1),SXYzxueJ78z,109
1510,MESSI -BAYOTA (SDP1),AwPWM0OPk3u,46
1511,MESSI -DIGNAGO (SDP1),UpZkqwmfbYM,46
1512,MESSI -GAGNOA (SDP1),tpXiZ6stale,45
1513,MESSI -GALEBRÉ (SDP1),ncRyjTqHCXC,45
1514,MESSI -GUIBEROUA (SDP1),ykk4Nfk8gt3,46
1515,MESSI -OURAGAHIO (SDP1),TAyUCkUFGWH,46
1516,MESSI -SERIHIO (SDP1),r4x8LNULmWl,45
1517,OASIS - BOGUEDIA (SDP1),Za4rcbVrqju,52
1518,OASIS - IBOGUHE (SDP1),D7Lal7NxlJC,52
1519,OASIS - NAHIO (SDP1),rzsIK8hTxBV,52
1520,OASIS - SAIOUA (SDP1),msNIYy5QHjS,52
1521,JELCOS - DIANRA (SDP1),FdoruJO5NqS,70
1522,JELCOS - KONGASSO (SDP1),TD9tlY9G4YG,70
1523,JELCOS - KOUNAHIRI (SDP1),ps0XKSl0dI7,70
1524,JELCOS - MANKONO (SDP1),lbEO1f8QfFq,70
1525,JELCOS - SARHALA (SDP1),QNyeM1hjG3o,70
1526,JELCOS - TIENINGBOUÉ (SDP1),hL2VxSqJJWK,70
1527,MESSI - DIEGONEFLA (SDP1),RVTQh2dYK5p,81
1528,MESSI - GUEPAHOUO (SDP1),Q2gBTdIjInA,81
1529,MESSI - OUMÉ (SDP1),OA2xJ0lL800,81
1530,DSDA - GOHITAFLA (SDP1),rgBfjuq2rry,113
1531,DSDA - ZUENOULA (SDP1),ESsJAJZsqT3,113
1532,WELFARE / CSAS (OAP+),jHLGayQqXKx,25
1533,SOUS BUREAU KENEYA(OAP),EJb7HKvOWxB,24
1534,BOUAKE EVEIL - BOUAKE NORD-OUEST  (OAP+),uu0RVoKM2rd,25
1535,CENTRE SAS (CSAS)  (OAP+),Va9XLPlxVrI,25
1536,CARITAS-CI -DIOCÃ¨SE KORHOGO (OAP+),JYbYkFCip8X,58
1537,EDEN LUMIERE ACTIOM KORHOGO(LAK) / CARITAS KORHOGO (OAP+),bErNkqq9pot,58
1538,WOPILE SANGA / CARITAS KORHOGO (OAP+),OgJpXpf5U96,58
1539,NOTRE GENIER (OAP+),uIwvInTjAxa,20
1540,BUREAU RÉGIONAL DE BOUNKANI-GONTOUGO HAI (OAP),dNDuHt9BX5Y,20
1541,BOUAKÉ EVEIL-BOUAKE SUD (OAP+),UHV0coew6Kg,26
1542,BUREAU DE COORDINATION DE HAI (OAP),IDS4vrz2lMP,26
1543,BUREAU RÉGIONAL DE GBÃªKÃ¨-HAMBOL HAI (OAP),BfCump6l4Wu,26
1544,LAFED (OAP+),HuNPpAdmiCx,27
1545,CASES (OAP+),ZwDnsm0YYZg,31
1546,AIDSCOM (OAP+),MTEHs1iLGJB,26
1547,FÉDÉRATION GNOMPININ (OAP),DbvtLPzVDRA,43
1548,WOPILE SANGA (OAP+),DV0xFT28dkG,58
1549,BUREAU RÉGIONAL DE PORO-TCHOLOGO-BAGOUE HAI (OAP),jeNHwEqwIFr,58
1550,AHIKOU - ANYAMA (OAP+),EYBWGKxSPer,12
1551,FONDATION DJIGUI / ARSIP (OAP+),isKCv8KcmRi,6
1552,MANNE DU JOUR / ARSIP (OAP+),SAZwOfI7zPM,6
1553,NIN MIN MONH (OAP+),Mlbtwv2W7Qt,6
1554,ACE (OAP+),GaCow4VX0HP,30
1555,ARSIP (OAP),qkcSBT9qD8q,30
1556,ASPCI (OAP),sByFWU4qOiE,30
1557,COCODY CITE D'ESPOIR/ASPCI (OAP+),C6C4Sp9BVBW,30
1558,HOPE COTE D'IVOIRE(OAP),TmxruPtimHM,30
1559,MANASSE (OAP+),PTcwUmpCz5p,30
1560,FOI ET VIE (OAP+),Vq8GPqy5938,32
1561,ASD - DIVO (OAP+),FAMEEwg3QW3,40
1562,FPTP - DIVO (OAP+),RCEiYoneK0e,40
1563,ONG ECHININ (OAP+),uKjYyl26OfZ,48
1564,ESSE (OAP+),mKI7AZee5t1,53
1565,APROSAM (OAP),gyeJbXT4qLP,86
1566,CHARITE VIE / APROSAM - SAN PEDRO (OAP+),M1Ktl3Gjg92,86
1567,ELAN D'AMOUR / APROSAM - SAN PEDRO (OAP+),kwua0uDSTWl,86
1568,MOCAM / APROSAM / SAN PEDRO (OAP),QckJnQldE9e,86
1569,REEL SANTE / APROSAM (OAP+),Mi38FQEL4xk,86
1570,FFS / APROSAM (OAP+),rgeYw3y4XLL,87
1571,CARITAS / ARSIP (OAP+),Q4Cdlh7pn0v,89
1572,ORASUR - SOUBRE / APROSAM (OAP+),uLH9dKCLX59,92
1573,FOUNIGUIE/ASPCI (OAP+),ApfTbKQv2xr,105
1574,NOUV DE VIE (OAP+),mDsgkceOVe1,105
1575,TMCI/ARSIP (OAP+),y6dCNRduXNf,109
1576,WANEZI/ASPCI (OAP+),bmCvOaC5RUF,109
1577,FESALIS/ARSIP (OAP+),QIDwJjVoSik,110
1578,ALTERNATIVE CI (OAP+),Ro3jzoTRmP7,30
1579,HEARTLAND ALLIANCE  (OAP),KlLo9byMuSC,30
1580,BUREAU FROMAGER SIDA STOP (OAP+),HoNMDiFfFOJ,45
1581,CEEDEB (OAP),yHNzadLattw,50
1582,BUREAU IDE AFRIQUE (OAP+),keV43YlcGbO,69
1583,CENTRE ESPERANCE APROSAM  (OAP+),qJ7NZ0spLiw,86
1584,ESPACE CONFIANCE  TVI (OAP),lyEeK6hemyI,105
1585,BLETY (OAP+),eHap5x6f0kg,109
1586,RUBAN ROUGE CÃ´TE D'IVOIRE (OAP+),pLE0PpdwCQG,109
1587,CAVOEQUIVA (OAP+),IGizw5VeMdb,6
1588,MESSI - ADJAME (OAP+),pRsN3PuoGlt,6
1589,AFRIQUE ESPOIR (OAP+),Ec6MsW1ewr3,14
1590,FACCI - BOUAFLE (OAP+),RehoTxf9yPq,23
1591,BUREAU IRC D'ABIDJAN (OAP),iykoi4bMoc7,30
1592,ASAPSU - DALOA (OAP+),Bzi8LPWdBFG,33
1593,BUREAU IRC DE DALOA (OAP),bXV8XU0oA5N,33
1594,VIF (OAP+),qDXfFYb0Gvm,33
1595,IDE AFRIQUE - DUEKOUE (OAP+),IuGVGuuvQjf,42
1596,CEEDEB (OAP+),QbUUqphgEgt,50
1597,BUREAU IRC DE MAN (OAP),SLtOC44qPCg,69
1598,IDE AFRIQUE - MAN (OAP+),WRI6gu0xTEm,69
1599,FACCI - SINFRA (OAP+),PwhRngp4jwP,91
1600,CENTRE SOCIAL ABENGOUROU (OAP+),xx8HsbyDWPs,1
1601,CENTRE SOCIAL ABOBO (OAP+),Q9nX4JlRFBj,2
1602,CENTRE SOCIAL ABOISSO (OAP+),gMhRXA4YZqc,4
1603,CENTRE SOCIAL ADJAME (OAP+),GtFKiaVtw3c,6
1604,CENTRE SOCIAL ADZOPE (OAP+),Bbg3zomPQkE,7
1605,CENTRE SOCIAL AGBOVILLE (OAP+),mAwZH6tQO9Z,8
1606,CENTRE SOCIAL AGNIBILEKROU (OAP+),MXrjQHeRLIb,9
1607,CENTRE SOCIAL ATTECOUBE (OAP+),MCe10sWIV09,6
1608,CENTRE SOCIAL BANGOLO (OAP+),w3Iq5TJIdZ3,14
1609,CENTRE SOCIAL BONDOUKOU(OAP+),oWG38SFxfkH,20
1610,CENTRE SOCIAL BONGOUANOU (OAP+),OCdYURLTXF0,21
1611,CENTRE SOCIAL BOUAFLE (OAP+),pLxbLUR1XmJ,23
1612,CENTRE SOCIAL BOUAKE (OAP+),TGDHH0DquSi,24
1613,CENTRE SOCIAL BOUNA (OAP+),OIGpduBjbpE,27
1614,CENTRE SOCIAL BUYO (OAP+),lcXWyb0megq,92
1615,CENTRE SOCIAL COCODY (OAP+),cBq4GGfwN2Q,30
1616,CENTRE SOCIAL DABAKALA (OAP+),t75EsIiCLxc,31
1617,CENTRE SOCIAL DABOU (OAP+),Fa05bc9Cg2S,32
1618,CENTRE SOCIAL DALOA (OAP+),Wmo5iXouCb9,33
1619,CENTRE SOCIAL DANANE (OAP+),QhakQ6A93tR,34
1620,CENTRE SOCIAL DIDIEVI (OAP+),gQi1Pm9McYG,37
1621,CENTRE SOCIAL DIMBOKRO (OAP+),HdXu9nutq5n,39
1622,CENTRE SOCIAL DIVO  (OAP+),l8mtcbIYIOR,40
1623,CENTRE SOCIAL DUEKOUE (OAP+),yVaM7EqB3FL,42
1624,CENTRE SOCIAL GAGNOA (OAP+),oyehjf6hSyn,45
1625,CENTRE SOCIAL GRAND BASSAM (OAP+),nN6mSHbqTCs,47
1626,CENTRE SOCIAL GRAND BEREBY (OAP+),JJZDBACgtPk,86
1627,CENTRE SOCIAL GRAND ZATTRY (OAP+),i9kV97bNBHy,92
1628,CENTRE SOCIAL GUIGLO (OAP+),UdoqwixECGu,50
1629,CENTRE SOCIAL ISSIA  (OAP+),Uk8su9Jh5jC,52
1630,CENTRE SOCIAL JACQUEVILLE (OAP+),RvkllwTrToh,53
1631,CENTRE SOCIAL KORHOGO (OAP+),HeaYb0smZtO,58
1632,CENTRE SOCIAL KOUMASSI (OAP+),Gu4FfVzl1sG,63
1633,CENTRE SOCIAL LAKOTA (OAP+),mmUaVPnB4dC,67
1634,CENTRE SOCIAL ABY (OAP+),GfC2OfWytM6,4
1635,CENTRE SOCIAL MAN (OAP+),krOpNASyu0O,69
1636,CENTRE SOCIAL M'BAHIAKRO (OAP+),CoKZUoCQKOY,71
1637,CENTRE SOCIAL MEAGUI (OAP+),yFPw0RMzmpt,92
1638,CENTRE SOCIAL ODIENNE (OAP+),ny7IItq0fP6,78
1639,CENTRE SOCIAL OKROUYO (OAP+),QorYCkly71C,92
1640,CENTRE SOCIAL OUME (OAP+),UChY4vOUkho,81
1641,CENTRE SOCIAL PORT BOUET (OAP+),o6jYDRslcqc,82
1642,CENTRE SOCIAL SAN PEDRO (OAP+),qwIO8SEtsjy,86
1643,CENTRE SOCIAL SEGUELA (OAP+),TrzcsXElNbZ,88
1644,CENTRE SOCIAL SINFRA (OAP+),jzBKVPHMqn0,91
1645,CENTRE SOCIAL SOUBRE (OAP+),TnemMfzIgnC,92
1646,CENTRE SOCIAL TABOU (OAP+),OS3HYISayP3,93
1647,CENTRE SOCIAL TIAPOUM (OAP+),phOmQL618YD,4
1648,CENTRE SOCIAL TIASSALE (OAP+),b2J989o7HG7,99
1649,CENTRE SOCIAL TOUBA  (OAP+),bbQpDC4w853,101
1650,CENTRE SOCIAL TREICHVILLE  HABITAT (OAP+),PHsFjPY9zSR,105
1651,CENTRE SOCIAL YAMOUSSOUKRO (OAP+),x4cy0bN9ZoO,108
1652,CENTRE SOCIAL YOPOUGON (OAP+),V1uU5E78oxO,109
1653,"MARAHOUÉ,BUREAU RÉGIONAL SEV-CI(OAP)",gM6uH1OAoNp,23
1654,"SEV-CI, BUREAU CENTRAL ABIDJAN (OAP)",b72bx9mEWIx,30
1655,"HAUT SASSANDRA, BUREAU RÉGIONAL SEV-CI (OAP)",lkZjDvpKXdc,33
1656,"GÃ´H,BUREAU RÉGIONAL SEV-CI (OAP)",u6fxtg61GGC,45
1657,MESSI - GAGNOA (OAP+),G5hTlhYUsFA,45
1658,OASIS - ISSIA (OAP),LmWPLUUJHCo,52
1659,JELCOS - MARANDALLAH (OAP+),iFyQzQ8CxzU,70
1660,JELCOS - SEGUELA (OAP+),O3WP1bJAUVA,88
1661,"WORODOUGOU-BÉRÉ,BUREAU RÉGIONAL (OAP)",la81GL3WeeS,88
1662,FEE (OAP),Npdm21UlwWA,56
1663,SAPHARM BOGUEDIA (SDP1),inn2ulKCx3M,52
1664,ECAS BELLE VILLE (SDP 1),nctC7tYjSdn,33
1665,ECAS ZOUKOUGBEU (SDP1),Rg0UJNQu2M6,33
1666,ECAS ANIASSUE (SDP1),H3y5R6xmaMO,1
1667,SAVANE COMMUNICATION (OAP+),bmT8OV11PGZ,43
1668,ECAS KOUASSI BENIEKRO,EU0KSawSXGe,1
1669,CNDC KOUNAHIRI (SDP1),gdu0K5PyEng,70
1670,CNDC MARANDALLAH (OAP+),UWHRB0hbz6B,70
1671,CSU-M PUBLIC HKB DE SAN-PEDRO,XEQPK7VieSd,86
1672,CR-D PUBLIC DE BOHIBLY,Dy6BasJEuVI,102
1673,ABICOM DE GRAND-BASSAM,GF92sIMGU8m,47
1674,CDV AUTONOME DE AGNIBILEKROU,KJL22KyMAp3,9
1675,CDV GARE ROUTIERE (ONG ACTION LUMIERE) DE ADJAME,MIf9UWTL0RV,6
1676,CDV PAVVIOS DE ATTECOUBE,raljxewxUPt,6
1677,CENTRE ANTITUBERCULEUX DE ABOISSO,iuwogIY43C0,4
